image_id,filename,original_status,original_overall_score,final_status,final_overall_score,focus_score,brightness_score,contrast_score,noise_score,fov_score,illumination_score,artifact_score,raw_focus_metrics,raw_brightness_metrics,raw_contrast_metrics,raw_noise_metrics,raw_fov_metrics,raw_illumination_metrics,raw_artifact_metrics,detected_problems,hard_failure,hard_failure_reasons,enhancement_required,enhancement_applied,enhancement_operations,post_enhancement_status,post_enhancement_score,score_delta,ok_to_go,recapture_required,feedback,final_reason,processing_time_ms
aptos_0180bfa26c0b,aptos_0180bfa26c0b.png,NON-CRITICAL,0.8572,CRITICAL,0.7302,0.0925,0.7792,1.0,0.9483,1.0,0.9536,1.0,"{""var_laplacian"": 3.75, ""laplacian_energy"": 3.75, ""tenengrad"": 62.58, ""sobel_mean"": 5.08}","{""mean"": 66.07, ""median"": 68.0, ""p5"": 40.0, ""p95"": 88.0, ""dark_pct"": 0.97, ""bright_pct"": 0.0}","{""rms"": 17.08, ""grayscale_std"": 17.08, ""spread_p95_p5"": 48.0, ""michelson"": 0.375}","{""residual_std"": 0.57, ""residual_mad"": 0.26, ""local_var_mean"": 2.54}","{""coverage"": 0.721, ""circularity"": 0.946, ""aspect_ratio"": 1.231, ""border_clipped"": true}","{""center_edge_ratio"": 1.188, ""center_edge_diff"": 11.8, ""map_cov"": 0.269}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}","Severe Defocus Blur (NormLap=12.2 < 8.0, RawLap=3.75, Tenengrad=62.6)",True,"Severe Defocus Blur (NormLap=12.2 < 8.0, RawLap=3.75, Tenengrad=62.6)",False,False,None,NOT_APPLICABLE,0.7302,0.0,False,True,"Hard Failure Triggered: Severe Defocus Blur (NormLap=12.2 < 8.0, RawLap=3.75, Tenengrad=62.6)","Original image triggered non-recoverable CRITICAL quality failure; enhancement bypassed (Hard Failure Triggered: Severe Defocus Blur (NormLap=12.2 < 8.0, RawLap=3.75, Tenengrad=62.6))",0.63
aptos_0182152c50de,aptos_0182152c50de.png,NON-CRITICAL,0.8572,NON-CRITICAL,0.9067,0.8657,0.8875,1.0,0.5714,1.0,1.0,1.0,"{""var_laplacian"": 47.77, ""laplacian_energy"": 47.77, ""tenengrad"": 663.69, ""sobel_mean"": 13.25}","{""mean"": 98.88, ""median"": 104.0, ""p5"": 9.0, ""p95"": 119.0, ""dark_pct"": 5.53, ""bright_pct"": 0.0}","{""rms"": 25.48, ""grayscale_std"": 25.48, ""spread_p95_p5"": 110.0, ""michelson"": 0.859}","{""residual_std"": 1.91, ""residual_mad"": 0.92, ""local_var_mean"": 26.24}","{""coverage"": 0.836, ""circularity"": 0.985, ""aspect_ratio"": 1.0, ""border_clipped"": true}","{""center_edge_ratio"": 1.147, ""center_edge_diff"": 14.51, ""map_cov"": 0.178}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9067,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.907 >= 0.7, Min Dimension = 0.571)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.907 >= 0.7, Min Dimension = 0.571))",0.71
aptos_01b3aed3ed4c,aptos_01b3aed3ed4c.png,NON-CRITICAL,0.8572,NON-CRITICAL,0.8813,0.5634,0.9874,1.0,0.9238,1.0,1.0,1.0,"{""var_laplacian"": 8.31, ""laplacian_energy"": 8.31, ""tenengrad"": 106.42, ""sobel_mean"": 8.23}","{""mean"": 91.68, ""median"": 92.0, ""p5"": 69.0, ""p95"": 113.0, ""dark_pct"": 0.71, ""bright_pct"": 0.0}","{""rms"": 16.39, ""grayscale_std"": 16.39, ""spread_p95_p5"": 44.0, ""michelson"": 0.242}","{""residual_std"": 0.84, ""residual_mad"": 0.49, ""local_var_mean"": 3.51}","{""coverage"": 0.839, ""circularity"": 0.926, ""aspect_ratio"": 1.305, ""border_clipped"": true}","{""center_edge_ratio"": 1.193, ""center_edge_diff"": 16.4, ""map_cov"": 0.212}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.8813,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.881 >= 0.7, Min Dimension = 0.563)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.881 >= 0.7, Min Dimension = 0.563))",0.67
aptos_01c7808d901d,aptos_01c7808d901d.png,NON-CRITICAL,0.8572,NON-CRITICAL,0.8717,0.655,0.8514,0.9407,0.9336,0.9987,0.9595,1.0,"{""var_laplacian"": 6.35, ""laplacian_energy"": 6.35, ""tenengrad"": 70.38, ""sobel_mean"": 6.96}","{""mean"": 70.18, ""median"": 69.0, ""p5"": 49.0, ""p95"": 94.0, ""dark_pct"": 0.81, ""bright_pct"": 0.0}","{""rms"": 15.46, ""grayscale_std"": 15.46, ""spread_p95_p5"": 45.0, ""michelson"": 0.315}","{""residual_std"": 0.73, ""residual_mad"": 0.41, ""local_var_mean"": 1.97}","{""coverage"": 0.728, ""circularity"": 0.919, ""aspect_ratio"": 1.304, ""border_clipped"": true}","{""center_edge_ratio"": 1.213, ""center_edge_diff"": 13.73, ""map_cov"": 0.265}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.8717,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.872 >= 0.7, Min Dimension = 0.655)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.872 >= 0.7, Min Dimension = 0.655))",0.65
aptos_01d9477b1171,aptos_01d9477b1171.png,NON-CRITICAL,0.8572,NON-CRITICAL,0.862,0.6512,0.9999,1.0,0.6643,0.9098,0.9629,1.0,"{""var_laplacian"": 37.34, ""laplacian_energy"": 37.34, ""tenengrad"": 661.65, ""sobel_mean"": 17.45}","{""mean"": 90.01, ""median"": 85.0, ""p5"": 67.0, ""p95"": 128.0, ""dark_pct"": 1.2, ""bright_pct"": 0.08}","{""rms"": 23.99, ""grayscale_std"": 23.99, ""spread_p95_p5"": 61.0, ""michelson"": 0.313}","{""residual_std"": 1.76, ""residual_mad"": 1.18, ""local_var_mean"": 32.17}","{""coverage"": 0.481, ""circularity"": 0.996, ""aspect_ratio"": 1.0, ""border_clipped"": false}","{""center_edge_ratio"": 0.968, ""center_edge_diff"": 2.96, ""map_cov"": 0.252}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.862,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.862 >= 0.7, Min Dimension = 0.651)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.862 >= 0.7, Min Dimension = 0.651))",0.65
aptos_01eb826f6467,aptos_01eb826f6467.png,NON-CRITICAL,0.8572,NON-CRITICAL,0.8351,0.5166,0.9357,0.8177,0.9295,1.0,1.0,1.0,"{""var_laplacian"": 7.08, ""laplacian_energy"": 7.08, ""tenengrad"": 105.87, ""sobel_mean"": 7.72}","{""mean"": 98.57, ""median"": 97.0, ""p5"": 87.0, ""p95"": 120.0, ""dark_pct"": 0.78, ""bright_pct"": 0.0}","{""rms"": 14.34, ""grayscale_std"": 14.34, ""spread_p95_p5"": 33.0, ""michelson"": 0.159}","{""residual_std"": 0.78, ""residual_mad"": 0.44, ""local_var_mean"": 3.91}","{""coverage"": 0.84, ""circularity"": 0.928, ""aspect_ratio"": 1.305, ""border_clipped"": true}","{""center_edge_ratio"": 1.19, ""center_edge_diff"": 17.77, ""map_cov"": 0.154}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.8351,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.835 >= 0.7, Min Dimension = 0.517)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.835 >= 0.7, Min Dimension = 0.517))",0.6
aptos_01f7bb8be950,aptos_01f7bb8be950.png,NON-CRITICAL,0.8572,NON-CRITICAL,0.8099,0.654,0.597,1.0,0.9232,0.9979,0.8891,0.7592,"{""var_laplacian"": 13.54, ""laplacian_energy"": 13.54, ""tenengrad"": 69.93, ""sobel_mean"": 6.88}","{""mean"": 55.94, ""median"": 53.0, ""p5"": 27.0, ""p95"": 90.0, ""dark_pct"": 1.81, ""bright_pct"": 0.04}","{""rms"": 21.59, ""grayscale_std"": 21.59, ""spread_p95_p5"": 63.0, ""michelson"": 0.538}","{""residual_std"": 0.85, ""residual_mad"": 0.58, ""local_var_mean"": 2.85}","{""coverage"": 0.912, ""circularity"": 0.919, ""aspect_ratio"": 1.322, ""border_clipped"": true}","{""center_edge_ratio"": 1.169, ""center_edge_diff"": 9.04, ""map_cov"": 0.308}","{""sat_pixel_pct"": 0.016, ""glare_blob_count"": 1, ""glare_max_area"": 731}",None,False,None,False,False,None,NOT_APPLICABLE,0.8099,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.810 >= 0.7, Min Dimension = 0.597)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.810 >= 0.7, Min Dimension = 0.597))",0.61
aptos_0212dd31f623,aptos_0212dd31f623.png,NON-CRITICAL,0.8572,NON-CRITICAL,0.923,0.9109,0.9942,1.0,0.4621,1.0,1.0,1.0,"{""var_laplacian"": 55.86, ""laplacian_energy"": 55.86, ""tenengrad"": 680.4, ""sobel_mean"": 17.82}","{""mean"": 90.78, ""median"": 91.0, ""p5"": 71.0, ""p95"": 118.0, ""dark_pct"": 2.74, ""bright_pct"": 0.0}","{""rms"": 20.79, ""grayscale_std"": 20.79, ""spread_p95_p5"": 47.0, ""michelson"": 0.249}","{""residual_std"": 2.07, ""residual_mad"": 1.27, ""local_var_mean"": 23.81}","{""coverage"": 0.811, ""circularity"": 0.991, ""aspect_ratio"": 1.0, ""border_clipped"": true}","{""center_edge_ratio"": 1.219, ""center_edge_diff"": 18.97, ""map_cov"": 0.205}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.923,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.923 >= 0.7, Min Dimension = 0.462)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.923 >= 0.7, Min Dimension = 0.462))",0.61
aptos_022f820027b8,aptos_022f820027b8.png,NON-CRITICAL,0.8572,NON-CRITICAL,0.9174,0.9045,0.8584,1.0,0.6995,0.9505,1.0,1.0,"{""var_laplacian"": 37.31, ""laplacian_energy"": 37.31, ""tenengrad"": 331.56, ""sobel_mean"": 14.15}","{""mean"": 108.88, ""median"": 109.0, ""p5"": 82.0, ""p95"": 137.0, ""dark_pct"": 1.03, ""bright_pct"": 0.0}","{""rms"": 19.6, ""grayscale_std"": 19.6, ""spread_p95_p5"": 55.0, ""michelson"": 0.251}","{""residual_std"": 1.66, ""residual_mad"": 1.2, ""local_var_mean"": 10.98}","{""coverage"": 0.48, ""circularity"": 0.997, ""aspect_ratio"": 0.997, ""border_clipped"": false}","{""center_edge_ratio"": 1.036, ""center_edge_diff"": 3.86, ""map_cov"": 0.178}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9174,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.917 >= 0.7, Min Dimension = 0.699)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.917 >= 0.7, Min Dimension = 0.699))",0.58
aptos_0231642cf1c2,aptos_0231642cf1c2.png,NON-CRITICAL,0.8572,NON-CRITICAL,0.8495,0.6602,0.6182,1.0,0.9219,0.9971,1.0,1.0,"{""var_laplacian"": 13.94, ""laplacian_energy"": 13.94, ""tenengrad"": 72.68, ""sobel_mean"": 6.94}","{""mean"": 57.12, ""median"": 57.0, ""p5"": 32.0, ""p95"": 76.0, ""dark_pct"": 1.04, ""bright_pct"": 0.01}","{""rms"": 17.45, ""grayscale_std"": 17.45, ""spread_p95_p5"": 44.0, ""michelson"": 0.407}","{""residual_std"": 0.86, ""residual_mad"": 0.59, ""local_var_mean"": 2.91}","{""coverage"": 0.913, ""circularity"": 0.918, ""aspect_ratio"": 1.322, ""border_clipped"": true}","{""center_edge_ratio"": 1.11, ""center_edge_diff"": 5.96, ""map_cov"": 0.193}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.8495,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.850 >= 0.7, Min Dimension = 0.618)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.850 >= 0.7, Min Dimension = 0.618))",0.61
aptos_0232dfea7547,aptos_0232dfea7547.png,NON-CRITICAL,0.8572,NON-CRITICAL,0.9089,0.8954,0.9051,1.0,0.4932,1.0,1.0,1.0,"{""var_laplacian"": 52.96, ""laplacian_energy"": 52.96, ""tenengrad"": 758.88, ""sobel_mean"": 16.35}","{""mean"": 102.65, ""median"": 104.0, ""p5"": 85.0, ""p95"": 124.0, ""dark_pct"": 2.93, ""bright_pct"": 0.0}","{""rms"": 22.06, ""grayscale_std"": 22.06, ""spread_p95_p5"": 39.0, ""michelson"": 0.187}","{""residual_std"": 2.02, ""residual_mad"": 1.12, ""local_var_mean"": 28.48}","{""coverage"": 0.813, ""circularity"": 0.992, ""aspect_ratio"": 1.0, ""border_clipped"": true}","{""center_edge_ratio"": 1.072, ""center_edge_diff"": 7.22, ""map_cov"": 0.178}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9089,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.909 >= 0.7, Min Dimension = 0.493)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.909 >= 0.7, Min Dimension = 0.493))",0.59
aptos_02358b47ea89,aptos_02358b47ea89.png,NON-CRITICAL,0.8572,NON-CRITICAL,0.8246,0.6881,0.8639,1.0,0.9203,0.9966,0.828,0.487,"{""var_laplacian"": 14.34, ""laplacian_energy"": 14.34, ""tenengrad"": 86.41, ""sobel_mean"": 7.44}","{""mean"": 71.85, ""median"": 67.0, ""p5"": 47.0, ""p95"": 108.0, ""dark_pct"": 0.91, ""bright_pct"": 0.14}","{""rms"": 24.97, ""grayscale_std"": 24.97, ""spread_p95_p5"": 61.0, ""michelson"": 0.394}","{""residual_std"": 0.88, ""residual_mad"": 0.61, ""local_var_mean"": 3.57}","{""coverage"": 0.913, ""circularity"": 0.918, ""aspect_ratio"": 1.322, ""border_clipped"": true}","{""center_edge_ratio"": 1.527, ""center_edge_diff"": 32.64, ""map_cov"": 0.268}","{""sat_pixel_pct"": 0.091, ""glare_blob_count"": 2, ""glare_max_area"": 3701}",None,False,None,False,False,None,NOT_APPLICABLE,0.8246,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.825 >= 0.7, Min Dimension = 0.487)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.825 >= 0.7, Min Dimension = 0.487))",0.62
aptos_0243404e8a00,aptos_0243404e8a00.png,NON-CRITICAL,0.8572,NON-CRITICAL,0.8673,0.6879,0.7218,1.0,0.9203,0.9977,0.9535,1.0,"{""var_laplacian"": 14.28, ""laplacian_energy"": 14.28, ""tenengrad"": 86.31, ""sobel_mean"": 7.61}","{""mean"": 62.88, ""median"": 64.0, ""p5"": 30.0, ""p95"": 89.0, ""dark_pct"": 1.11, ""bright_pct"": 0.0}","{""rms"": 21.45, ""grayscale_std"": 21.45, ""spread_p95_p5"": 59.0, ""michelson"": 0.496}","{""residual_std"": 0.88, ""residual_mad"": 0.61, ""local_var_mean"": 3.47}","{""coverage"": 0.912, ""circularity"": 0.919, ""aspect_ratio"": 1.322, ""border_clipped"": true}","{""center_edge_ratio"": 1.324, ""center_edge_diff"": 18.67, ""map_cov"": 0.261}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.8673,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.867 >= 0.7, Min Dimension = 0.688)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.867 >= 0.7, Min Dimension = 0.688))",0.61
aptos_025a169a0bb0,aptos_025a169a0bb0.png,NON-CRITICAL,0.9166,NON-CRITICAL,0.9166,0.9888,0.9132,1.0,0.5222,1.0,0.8017,1.0,"{""var_laplacian"": 73.19, ""laplacian_energy"": 73.19, ""tenengrad"": 672.99, ""sobel_mean"": 17.6}","{""mean"": 78.43, ""median"": 81.0, ""p5"": 42.0, ""p95"": 107.0, ""dark_pct"": 3.21, ""bright_pct"": 0.0}","{""rms"": 24.15, ""grayscale_std"": 24.15, ""spread_p95_p5"": 65.0, ""michelson"": 0.436}","{""residual_std"": 2.33, ""residual_mad"": 1.35, ""local_var_mean"": 22.2}","{""coverage"": 0.817, ""circularity"": 0.99, ""aspect_ratio"": 1.0, ""border_clipped"": true}","{""center_edge_ratio"": 1.103, ""center_edge_diff"": 7.87, ""map_cov"": 0.362}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9166,0.0,True,False,Intermediate quality suitable for enhancement (Noise; Overall Score = 0.893),"Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.917 >= 0.7, Min Dimension = 0.522))",380.99
aptos_02685f13cefd,aptos_02685f13cefd.png,NON-CRITICAL,0.9166,NON-CRITICAL,0.8541,0.4605,0.9746,1.0,0.928,1.0,1.0,1.0,"{""var_laplacian"": 6.41, ""laplacian_energy"": 6.41, ""tenengrad"": 235.36, ""sobel_mean"": 6.69}","{""mean"": 86.62, ""median"": 85.0, ""p5"": 59.0, ""p95"": 125.0, ""dark_pct"": 1.2, ""bright_pct"": 0.0}","{""rms"": 20.5, ""grayscale_std"": 20.5, ""spread_p95_p5"": 66.0, ""michelson"": 0.359}","{""residual_std"": 0.79, ""residual_mad"": 0.32, ""local_var_mean"": 10.25}","{""coverage"": 0.723, ""circularity"": 0.946, ""aspect_ratio"": 1.231, ""border_clipped"": true}","{""center_edge_ratio"": 1.034, ""center_edge_diff"": 2.82, ""map_cov"": 0.218}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.8541,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.854 >= 0.7, Min Dimension = 0.461)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.854 >= 0.7, Min Dimension = 0.461))",0.63
aptos_026dcd9af143,aptos_026dcd9af143.png,BORDERLINE,0.6777,NON-CRITICAL,0.9117,0.9465,0.8901,0.9287,0.5222,1.0,1.0,1.0,"{""var_laplacian"": 52.03, ""laplacian_energy"": 52.03, ""tenengrad"": 430.27, ""sobel_mean"": 17.55}","{""mean"": 75.35, ""median"": 75.0, ""p5"": 54.0, ""p95"": 98.0, ""dark_pct"": 0.73, ""bright_pct"": 0.0}","{""rms"": 15.35, ""grayscale_std"": 15.35, ""spread_p95_p5"": 44.0, ""michelson"": 0.289}","{""residual_std"": 1.86, ""residual_mad"": 1.39, ""local_var_mean"": 12.21}","{""coverage"": 0.75, ""circularity"": 0.935, ""aspect_ratio"": 1.271, ""border_clipped"": true}","{""center_edge_ratio"": 1.067, ""center_edge_diff"": 4.81, ""map_cov"": 0.159}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}","Successfully improved from BORDERLINE to NON-CRITICAL via bilateral_denoising, gamma_correction, CLAHE (Score: 0.678 -> 0.912, Delta: +0.234). Passed post-enhancement quality assessment.",False,None,False,True,bilateral_denoising; gamma_correction; CLAHE,NON-CRITICAL,0.9117,0.234,True,False,"Intermediate quality suitable for enhancement (Exposure, Contrast; Overall Score = 0.716)","Successfully improved from BORDERLINE to NON-CRITICAL via bilateral_denoising, gamma_correction, CLAHE (Score: 0.678 -> 0.912, Delta: +0.234). Passed post-enhancement quality assessment.",8475.69
aptos_02cd34a85b24,aptos_02cd34a85b24.png,BORDERLINE,0.6777,NON-CRITICAL,0.9199,0.9215,0.994,1.0,0.4281,1.0,0.9758,1.0,"{""var_laplacian"": 57.97, ""laplacian_energy"": 57.97, ""tenengrad"": 709.65, ""sobel_mean"": 18.69}","{""mean"": 89.2, ""median"": 90.0, ""p5"": 64.0, ""p95"": 116.0, ""dark_pct"": 2.88, ""bright_pct"": 0.0}","{""rms"": 23.56, ""grayscale_std"": 23.56, ""spread_p95_p5"": 52.0, ""michelson"": 0.289}","{""residual_std"": 2.12, ""residual_mad"": 1.31, ""local_var_mean"": 24.64}","{""coverage"": 0.812, ""circularity"": 0.989, ""aspect_ratio"": 1.0, ""border_clipped"": true}","{""center_edge_ratio"": 1.327, ""center_edge_diff"": 27.27, ""map_cov"": 0.246}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9199,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.920 >= 0.7, Min Dimension = 0.428)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.920 >= 0.7, Min Dimension = 0.428))",1.21
aptos_02da652c74b8,aptos_02da652c74b8.png,BORDERLINE,0.6777,NON-CRITICAL,0.9144,0.9046,0.9309,1.0,0.4859,1.0,1.0,1.0,"{""var_laplacian"": 54.67, ""laplacian_energy"": 54.67, ""tenengrad"": 705.76, ""sobel_mean"": 15.79}","{""mean"": 99.21, ""median"": 99.0, ""p5"": 83.0, ""p95"": 124.0, ""dark_pct"": 3.15, ""bright_pct"": 0.0}","{""rms"": 22.31, ""grayscale_std"": 22.31, ""spread_p95_p5"": 41.0, ""michelson"": 0.198}","{""residual_std"": 2.03, ""residual_mad"": 1.12, ""local_var_mean"": 26.31}","{""coverage"": 0.815, ""circularity"": 0.99, ""aspect_ratio"": 1.0, ""border_clipped"": true}","{""center_edge_ratio"": 1.136, ""center_edge_diff"": 13.13, ""map_cov"": 0.18}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9144,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.914 >= 0.7, Min Dimension = 0.486)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.914 >= 0.7, Min Dimension = 0.486))",0.78
aptos_02dda30d3acf,aptos_02dda30d3acf.png,BORDERLINE,0.6777,NON-CRITICAL,0.8884,0.6504,0.9076,1.0,0.9189,0.9982,0.9807,1.0,"{""var_laplacian"": 14.85, ""laplacian_energy"": 14.85, ""tenengrad"": 68.37, ""sobel_mean"": 6.85}","{""mean"": 77.67, ""median"": 77.0, ""p5"": 40.0, ""p95"": 118.0, ""dark_pct"": 0.92, ""bright_pct"": 0.0}","{""rms"": 25.93, ""grayscale_std"": 25.93, ""spread_p95_p5"": 78.0, ""michelson"": 0.494}","{""residual_std"": 0.89, ""residual_mad"": 0.62, ""local_var_mean"": 2.56}","{""coverage"": 0.912, ""circularity"": 0.919, ""aspect_ratio"": 1.322, ""border_clipped"": true}","{""center_edge_ratio"": 1.186, ""center_edge_diff"": 13.73, ""map_cov"": 0.252}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.8884,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.888 >= 0.7, Min Dimension = 0.650)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.888 >= 0.7, Min Dimension = 0.650))",0.68
